"","cell","cell_id","occs","interval.ma","early_interval","fad","lad","accepted_name","genus","ex","phylum","class","order","family","paleolat","paleolng","formation","member","occurrence_no","collection_no","collection_name","reference_no","long.x","lat.x","long","lat"
"90","F266",3,16,"458.4","Darriwilian","458.4","458.4","Plectella","Plectella",1,"Brachiopoda","Strophomenata","Strophomenida","Plectambonitidae",23.79,84.62,"Shan MaJiaGou","","242059","20758","Shan MaJiaGou Fm. (20-10), ToFang Gou, BenXi City, LiaoNing Prov., China","3861",84.62,23.79,82.156364942504,24.4563529129403
"91","F266",3,16,"458.4","Darriwilian","477.7","430.5","Rafinesquina","Rafinesquina",0,"Brachiopoda","Strophomenata","Strophomenida","Rafinesquinidae",23.79,84.62,"Shan MaJiaGou","","242060","20758","Shan MaJiaGou Fm. (20-10), ToFang Gou, BenXi City, LiaoNing Prov., China","3861",84.62,23.79,82.156364942504,24.4563529129403
"92","F266",3,16,"458.4","Darriwilian","470","410.8","Raphistomina","Raphistomina",0,"Mollusca","Gastropoda","Euomphalina","Holopeidae",21.63,84.71,"Majiagou","Unkaku","1199328","155060","Shoko-ri, Bantatsu-men Hill, 5 kilometers east of Heijo","16111",84.71,21.63,82.156364942504,24.4563529129403
"93","F266",3,16,"458.4","Darriwilian","467.3","445.2","Scalites","Scalites",0,"Mollusca","Gastropoda","Euomphalina","Raphistomatidae",21.63,84.71,"Majiagou","Unkaku","1199329","155060","Shoko-ri, Bantatsu-men Hill, 5 kilometers east of Heijo","16111",84.71,21.63,82.156364942504,24.4563529129403
"94","F266",3,16,"458.4","Darriwilian","467.3","445.2","Scalites","Scalites",0,"Mollusca","Gastropoda","Euomphalina","Raphistomatidae",21.66,84.88,"Unkaku","","1200619","155371","Taisei-ri Bantatsu-men Koto Prefecture South Heian-do","16111",84.88,21.66,82.156364942504,24.4563529129403
"95","F266",3,16,"458.4","Darriwilian","477.7","254.14","Strophomena","Strophomena",0,"Brachiopoda","Strophomenata","Strophomenida","Strophomenidae",23.79,84.62,"Shan MaJiaGou","","242061","20758","Shan MaJiaGou Fm. (20-10), ToFang Gou, BenXi City, LiaoNing Prov., China","3861",84.62,23.79,82.156364942504,24.4563529129403
"96","F267",4,16,"458.4","Darriwilian","477.7","330.9","Ctenodonta","Ctenodonta",0,"Mollusca","Bivalvia","Solemyida","Ctenodontidae",24.37,90.35,"Shan Majiagou","","1199684","7955","Shan MaJiaGou Fm., KaiPin Co., HeBei Prov., China","11469",90.35,24.37,90,24.6956765308946
"97","F267",4,16,"458.4","Darriwilian","470","372.2","Donaldiella","Donaldiella",0,"Mollusca","Gastropoda","Murchisoniina","Lophospiridae",23.15,87.72,"Majiagou","Kangyao","990126","119294","Northern foot of San-leng Hill, near Wu-hu-tsui colliery, Pechill district","15890",87.72,23.15,90,24.6956765308946
"98","F267",4,16,"458.4","Darriwilian","470","372.2","Donaldiella","Donaldiella",0,"Mollusca","Gastropoda","Murchisoniina","Lophospiridae",24.38,90.36,"Majiagou","","1199713","155169","Chaokouchuang (= Chao Kou Chuang)","11469",90.36,24.38,90,24.6956765308946
"99","F267",4,16,"458.4","Darriwilian","470","372.2","Donaldiella","Donaldiella",0,"Mollusca","Gastropoda","Murchisoniina","Lophospiridae",24.37,90.35,"Shan Majiagou","","239958","7955","Shan MaJiaGou Fm., KaiPin Co., HeBei Prov., China","521",90.35,24.37,90,24.6956765308946
"100","F267",4,16,"458.4","Darriwilian","477.7","387.7","Ecculiomphalus","Ecculiomphalus",0,"Mollusca","Gastropoda","Euomphalina","Ophiletidae",24.37,90.35,"Shan Majiagou","","1199683","7955","Shan MaJiaGou Fm., KaiPin Co., HeBei Prov., China","11469",90.35,24.37,90,24.6956765308946
"101","F267",4,16,"458.4","Darriwilian","477.7","387.7","Ecculiomphalus","Ecculiomphalus",0,"Mollusca","Gastropoda","Euomphalina","Ophiletidae",23.15,87.72,"Majiagou","Kangyao","990127","119294","Northern foot of San-leng Hill, near Wu-hu-tsui colliery, Pechill district","15890",87.72,23.15,90,24.6956765308946
"102","F267",4,16,"458.4","Darriwilian","477.7","387.7","Ecculiomphalus","Ecculiomphalus",0,"Mollusca","Gastropoda","Euomphalina","Ophiletidae",28.49,89.54,"Shan Majiagou","2","240213","7970","Member 2, Shan MaJiaGou Fm., ZhaoGeZhuang, TangShan, HeBei Prov., China","521",89.54,28.49,90,24.6956765308946
"103","F267",4,16,"458.4","Darriwilian","458.4","382.7","Fusispira","Fusispira",0,"Mollusca","Gastropoda","Murchisoniina","Subulitidae",23.15,87.72,"Majiagou","Kangyao","990128","119294","Northern foot of San-leng Hill, near Wu-hu-tsui colliery, Pechill district","15890",87.72,23.15,90,24.6956765308946
"104","F267",4,16,"458.4","Darriwilian","477.7","458.4","Lophonema","Lophonema",1,"Mollusca","Gastropoda","Euomphalina","Helicotomidae",23.15,87.72,"Majiagou","Kangyao","990129","119294","Northern foot of San-leng Hill, near Wu-hu-tsui colliery, Pechill district","15890",87.72,23.15,90,24.6956765308946
"105","F267",4,16,"458.4","Darriwilian","477.7","430.5","Lophospira","Lophospira",0,"Mollusca","Gastropoda","Murchisoniina","Lophospiridae",24.38,90.36,"Majiagou","","1199715","155169","Chaokouchuang (= Chao Kou Chuang)","11469",90.36,24.38,90,24.6956765308946
"106","F267",4,16,"458.4","Darriwilian","477.7","430.5","Lophospira","Lophospira",0,"Mollusca","Gastropoda","Murchisoniina","Lophospiridae",23.15,87.72,"Majiagou","Kangyao","990130","119294","Northern foot of San-leng Hill, near Wu-hu-tsui colliery, Pechill district","15890",87.72,23.15,90,24.6956765308946
"107","F267",4,16,"458.4","Darriwilian","477.7","430.5","Lophospira","Lophospira",0,"Mollusca","Gastropoda","Murchisoniina","Lophospiridae",24.37,90.35,"Shan Majiagou","","239966","7955","Shan MaJiaGou Fm., KaiPin Co., HeBei Prov., China","11469",90.35,24.37,90,24.6956765308946
"108","F267",4,16,"458.4","Darriwilian","477.7","208.5","Maclurites","Maclurites",0,"Mollusca","Gastropoda","Euomphalina","Macluritidae",28.49,89.54,"Shan Majiagou","2","240214","7970","Member 2, Shan MaJiaGou Fm., ZhaoGeZhuang, TangShan, HeBei Prov., China","521",89.54,28.49,90,24.6956765308946
"109","F267",4,16,"458.4","Darriwilian","470","410.8","Raphistomina","Raphistomina",0,"Mollusca","Gastropoda","Euomphalina","Holopeidae",24.37,90.35,"Shan Majiagou","","239965","7955","Shan MaJiaGou Fm., KaiPin Co., HeBei Prov., China","11469",90.35,24.37,90,24.6956765308946
"110","F267",4,16,"458.4","Darriwilian","458.4","430.5","Salpingostoma","Salpingostoma",0,"Mollusca","Gastropoda","Bellerophontida","Bucaniidae",24.37,90.35,"Shan Majiagou","","1199680","7955","Shan MaJiaGou Fm., KaiPin Co., HeBei Prov., China","11469",90.35,24.37,90,24.6956765308946
"111","F267",4,16,"458.4","Darriwilian","467.3","445.2","Scalites","Scalites",0,"Mollusca","Gastropoda","Euomphalina","Raphistomatidae",23.15,87.72,"Majiagou","Kangyao","990137","119294","Northern foot of San-leng Hill, near Wu-hu-tsui colliery, Pechill district","15890",87.72,23.15,90,24.6956765308946
"112","F286",5,29,"458.4","Darriwilian","458.4","427.4","Glyptorthis","Glyptorthis",0,"Brachiopoda","Rhynchonellata","Orthida","Glyptorthidae",17.85,-124.06,"Kangaroo Creek","2","901021","100596","USNM 18126, blk 2. southern exposure of the cap rock of Lovers Leap","34476",-124.06,17.85,-122.227556718635,17.6730965471919
"113","F286",5,29,"458.4","Darriwilian","458.4","443.8","Laticrura","Laticrura",0,"Brachiopoda","Rhynchonellata","Orthida","Linoporellidae",17.85,-124.05,"Kangaroo Creek","3","900908","100560","Gregg Ranch-Lovers Leap USNM 18121 cl. 14","34476",-124.05,17.85,-122.227556718635,17.6730965471919
"114","F286",5,29,"458.4","Darriwilian","458.4","393.3","Ptychopleurella","Ptychopleurella",0,"Brachiopoda","Rhynchonellata","Orthida","Hesperorthidae",17.85,-124.05,"Kangaroo Creek","3","900909","100561","Gregg Ranch-Lovers Leap USNM 18121 cl. 15","34476",-124.05,17.85,-122.227556718635,17.6730965471919
"115","F286",5,29,"458.4","Darriwilian","458.4","393.3","Ptychopleurella","Ptychopleurella",0,"Brachiopoda","Rhynchonellata","Orthida","Hesperorthidae",17.85,-124.05,"Kangaroo Creek","3","900911","100562","Gregg Ranch-Lovers Leap USNM 18121 cl. 16","34476",-124.05,17.85,-122.227556718635,17.6730965471919
"116","F286",5,29,"458.4","Darriwilian","458.4","387.7","Salopina","Salopina",0,"Brachiopoda","Rhynchonellata","Orthida","Draboviidae",17.85,-124.05,"Kangaroo Creek","3","900912","100562","Gregg Ranch-Lovers Leap USNM 18121 cl. 16","34476",-124.05,17.85,-122.227556718635,17.6730965471919
"117","F286",5,29,"458.4","Darriwilian","458.4","443.8","Sigmelasma","Sigmelasma",0,"Brachiopoda","Rhynchonellata","Orthida","Wangyuiidae",17.84,-124.06,"Kangaroo Creek","3","900956","100567","Lover's Leap, USNM 18122, cl. 2","34476",-124.06,17.84,-122.227556718635,17.6730965471919
"118","F286",5,29,"458.4","Darriwilian","458.4","443.8","Sigmelasma","Sigmelasma",0,"Brachiopoda","Rhynchonellata","Orthida","Wangyuiidae",17.84,-124.05,"Kangaroo Creek","3","901012","100590","USNM 18125, cl. J","34476",-124.05,17.84,-122.227556718635,17.6730965471919
"119","F286",5,29,"458.4","Darriwilian","458.4","443.8","Sigmelasma","Sigmelasma",0,"Brachiopoda","Rhynchonellata","Orthida","Wangyuiidae",17.82,-124.02,"Kangaroo Creek","3","901067","100619","USNM 18131, cl B. Top of ridge at center of sec. 22 T41N R7W, China Mountain","34476",-124.02,17.82,-122.227556718635,17.6730965471919
"120","F286",5,29,"458.4","Darriwilian","458.4","443.8","Sigmelasma","Sigmelasma",0,"Brachiopoda","Rhynchonellata","Orthida","Wangyuiidae",17.85,-124.05,"Kangaroo Creek","3","901075","100627","USNM 18134, cl. N2.  Conglomerate around massive limestone outcrop, major hill.","34476",-124.05,17.85,-122.227556718635,17.6730965471919
"121","F286",5,29,"458.4","Darriwilian","458.4","443.8","Sigmelasma","Sigmelasma",0,"Brachiopoda","Rhynchonellata","Orthida","Wangyuiidae",17.84,-124.06,"Kangaroo Creek","3","900955","100566","Lover's Leap, USNM 18122, cl. 1","34476",-124.06,17.84,-122.227556718635,17.6730965471919
"122","F286",5,29,"458.4","Darriwilian","458.4","443.8","Sigmelasma","Sigmelasma",0,"Brachiopoda","Rhynchonellata","Orthida","Wangyuiidae",17.85,-124.05,"Kangaroo Creek","3","901073","100625","USNM 18134, cl. M.  Conglomerate around massive limestone outcrop, major hill.","34476",-124.05,17.85,-122.227556718635,17.6730965471919
"123","F286",5,29,"458.4","Darriwilian","458.4","443.8","Sigmelasma","Sigmelasma",0,"Brachiopoda","Rhynchonellata","Orthida","Wangyuiidae",17.86,-124.03,"Kangaroo Creek","3","901042","100605","USNM 18130, cl. B1. Gregg Ranch","34476",-124.03,17.86,-122.227556718635,17.6730965471919
"124","F286",5,29,"458.4","Darriwilian","458.4","443.8","Sigmelasma","Sigmelasma",0,"Brachiopoda","Rhynchonellata","Orthida","Wangyuiidae",17.85,-124.03,"Gregg Ranch","Unit 2","901631","100869","Gregg Ranch USNM 36444 blk. 3","34476",-124.03,17.85,-122.227556718635,17.6730965471919
"125","F286",5,29,"458.4","Darriwilian","458.4","443.8","Sigmelasma","Sigmelasma",0,"Brachiopoda","Rhynchonellata","Orthida","Wangyuiidae",17.84,-124.05,"Kangaroo Creek","3","901014","100592","USNM 18125, cl. S","34476",-124.05,17.84,-122.227556718635,17.6730965471919
"126","F286",5,29,"458.4","Darriwilian","458.4","443.8","Sigmelasma","Sigmelasma",0,"Brachiopoda","Rhynchonellata","Orthida","Wangyuiidae",17.85,-124.05,"Kangaroo Creek","3","900907","100559","Gregg Ranch-Lovers Leap USNM 18121 cl. 5-1","34476",-124.05,17.85,-122.227556718635,17.6730965471919
"127","F286",5,29,"458.4","Darriwilian","458.4","443.8","Sigmelasma","Sigmelasma",0,"Brachiopoda","Rhynchonellata","Orthida","Wangyuiidae",17.85,-124.03,"Gregg Ranch","Unit 2","901630","100868","Gregg Ranch USNM 36444 blk. 2","34476",-124.03,17.85,-122.227556718635,17.6730965471919
"128","F286",5,29,"458.4","Darriwilian","458.4","443.8","Sigmelasma","Sigmelasma",0,"Brachiopoda","Rhynchonellata","Orthida","Wangyuiidae",17.85,-124.05,"Kangaroo Creek","3","901076","100628","USNM 18134, cl. Q.  Conglomerate around massive limestone outcrop, major hill.","34476",-124.05,17.85,-122.227556718635,17.6730965471919
"129","F286",5,29,"458.4","Darriwilian","458.4","443.8","Sigmelasma","Sigmelasma",0,"Brachiopoda","Rhynchonellata","Orthida","Wangyuiidae",17.84,-124.03,"Gregg Ranch","Unit 2","901151","100643","USNM 18144a. Gregg Ranch barnyard, northern of 2 buildings on 20-21 boundary","34476",-124.03,17.84,-122.227556718635,17.6730965471919
"130","F286",5,29,"458.4","Darriwilian","458.4","443.8","Sigmelasma","Sigmelasma",0,"Brachiopoda","Rhynchonellata","Orthida","Wangyuiidae",17.85,-124.06,"Kangaroo Creek","2","901022","100596","USNM 18126, blk 2. southern exposure of the cap rock of Lovers Leap","34476",-124.06,17.85,-122.227556718635,17.6730965471919
"131","F286",5,29,"458.4","Darriwilian","458.4","443.8","Sigmelasma","Sigmelasma",0,"Brachiopoda","Rhynchonellata","Orthida","Wangyuiidae",17.85,-124.06,"Kangaroo Creek","2","901024","100598","USNM 18126, blk 4. southern exposure of the cap rock of Lovers Leap","34476",-124.06,17.85,-122.227556718635,17.6730965471919
"132","F286",5,29,"458.4","Darriwilian","458.4","443.8","Sigmelasma","Sigmelasma",0,"Brachiopoda","Rhynchonellata","Orthida","Wangyuiidae",17.86,-124.03,"Kangaroo Creek","3","901045","100608","USNM 18130, cl. L. Gregg Ranch","34476",-124.03,17.86,-122.227556718635,17.6730965471919
"133","F286",5,29,"458.4","Darriwilian","458.4","443.8","Sigmelasma","Sigmelasma",0,"Brachiopoda","Rhynchonellata","Orthida","Wangyuiidae",17.84,-124.05,"Kangaroo Creek","3","901020","100595","USNM 18125, cl. 3","34476",-124.05,17.84,-122.227556718635,17.6730965471919
"134","F286",5,29,"458.4","Darriwilian","458.4","443.8","Sigmelasma","Sigmelasma",0,"Brachiopoda","Rhynchonellata","Orthida","Wangyuiidae",17.85,-124.06,"Kangaroo Creek","2","901023","100597","USNM 18126, blk 3. southern exposure of the cap rock of Lovers Leap","34476",-124.06,17.85,-122.227556718635,17.6730965471919
"135","F286",5,29,"458.4","Darriwilian","458.4","443.8","Sigmelasma","Sigmelasma",0,"Brachiopoda","Rhynchonellata","Orthida","Wangyuiidae",17.86,-124.04,"Kangaroo Creek","3","901079","100630","USNM 18137, cl. AJ. Side of major hill. Ordovician clasts","34476",-124.04,17.86,-122.227556718635,17.6730965471919
"136","F286",5,29,"458.4","Darriwilian","458.4","443.8","Sigmelasma","Sigmelasma",0,"Brachiopoda","Rhynchonellata","Orthida","Wangyuiidae",17.86,-124.04,"Kangaroo Creek","3","901084","100633","USNM 18137, cl. P-1. Side of major hill. Ordovician clasts","34476",-124.04,17.86,-122.227556718635,17.6730965471919
"137","F286",5,29,"458.4","Darriwilian","458.4","443.8","Sigmelasma","Sigmelasma",0,"Brachiopoda","Rhynchonellata","Orthida","Wangyuiidae",17.85,-124.05,"Kangaroo Creek","3","901074","100626","USNM 18134, cl. N1.  Conglomerate around massive limestone outcrop, major hill.","34476",-124.05,17.85,-122.227556718635,17.6730965471919
"138","F286",5,29,"458.4","Darriwilian","458.4","387.7","Skenidioides","Skenidioides",0,"Brachiopoda","Rhynchonellata","Protorthida","Skenidiidae",17.83,-124.03,"Gregg Ranch","Unit 1","901035","100600","USNM 18128, blk. 1. Small outcrops in brush, slightly south of top of ridge","34476",-124.03,17.83,-122.227556718635,17.6730965471919
"139","F286",5,29,"458.4","Darriwilian","458.4","387.7","Skenidioides","Skenidioides",0,"Brachiopoda","Rhynchonellata","Protorthida","Skenidiidae",17.85,-124.05,"Kangaroo Creek","3","900910","100561","Gregg Ranch-Lovers Leap USNM 18121 cl. 15","34476",-124.05,17.85,-122.227556718635,17.6730965471919
"140","F286",5,29,"458.4","Darriwilian","458.4","387.7","Skenidioides","Skenidioides",0,"Brachiopoda","Rhynchonellata","Protorthida","Skenidiidae",17.85,-124.05,"Kangaroo Creek","3","900913","100562","Gregg Ranch-Lovers Leap USNM 18121 cl. 16","34476",-124.05,17.85,-122.227556718635,17.6730965471919
"141","F293",6,19,"458.4","Darriwilian","467.3","458.4","Anomalorthis","Anomalorthis",1,"Brachiopoda","Rhynchonellata","Orthida","Anomalorthidae",17.82,-69.78,"Valhallfonna ","Profilbekken","1384515","189870","Bassisletta (coll. Hansen 2008), 65 m Profilbekken Mbr.","63836",-69.78,17.82,-66.0056114502373,17.1747793640391
"142","F293",6,19,"458.4","Darriwilian","467.3","458.4","Anomalorthis","Anomalorthis",1,"Brachiopoda","Rhynchonellata","Orthida","Anomalorthidae",17.82,-69.78,"Valhallfonna ","Profilbekken","1384537","189881","Bassisletta (coll. Hansen 2008), 83 m Profilbekken Mbr.","63836",-69.78,17.82,-66.0056114502373,17.1747793640391
"143","F293",6,19,"458.4","Darriwilian","467.3","458.4","Anomalorthis","Anomalorthis",1,"Brachiopoda","Rhynchonellata","Orthida","Anomalorthidae",17.82,-69.78,"Valhallfonna ","Profilbekken","1384507","189865","Bassisletta (coll. Hansen 2008), 59 m Profilbekken Mbr.","63836",-69.78,17.82,-66.0056114502373,17.1747793640391
"144","F293",6,19,"458.4","Darriwilian","467.3","407.6","Camerella","Camerella",0,"Brachiopoda","Rhynchonellata","Pentamerida","Camerellidae",17.82,-69.78,"Valhallfonna ","Profilbekken","1384526","189874","Bassisletta (coll. Hansen 2008), 67 - 69  m Profilbekken Mbr.","63836",-69.78,17.82,-66.0056114502373,17.1747793640391
"145","F293",6,19,"458.4","Darriwilian","467.3","407.6","Camerella","Camerella",0,"Brachiopoda","Rhynchonellata","Pentamerida","Camerellidae",17.82,-69.78,"Valhallfonna ","Profilbekken","1384512","189867","Bassisletta (coll. Hansen 2008), 61- 63 m Profilbekken Mbr.","63836",-69.78,17.82,-66.0056114502373,17.1747793640391
"146","F293",6,19,"458.4","Darriwilian","470","458.4","Idiostrophia","Idiostrophia",1,"Brachiopoda","Rhynchonellata","Pentamerida","Camerellidae",17.82,-69.78,"Valhallfonna ","Profilbekken","1384547","189886","Bassisletta (coll. Hansen 2008), Profilbekken Mbr.","63836",-69.78,17.82,-66.0056114502373,17.1747793640391
"147","F293",6,19,"458.4","Darriwilian","477.7","453","Nothorthis","Nothorthis",0,"Brachiopoda","Rhynchonellata","Orthida","Archaeorthidae",17.82,-69.78,"Valhallfonna ","Profilbekken","1384534","189879","Bassisletta (coll. Hansen 2008), 80 m Profilbekken Mbr.","63836",-69.78,17.82,-66.0056114502373,17.1747793640391
"148","F293",6,19,"458.4","Darriwilian","477.7","453","Nothorthis","Nothorthis",0,"Brachiopoda","Rhynchonellata","Orthida","Archaeorthidae",17.82,-69.78,"Valhallfonna ","Profilbekken","1384538","189881","Bassisletta (coll. Hansen 2008), 83 m Profilbekken Mbr.","63836",-69.78,17.82,-66.0056114502373,17.1747793640391
"149","F293",6,19,"458.4","Darriwilian","477.7","453","Nothorthis","Nothorthis",0,"Brachiopoda","Rhynchonellata","Orthida","Archaeorthidae",17.82,-69.78,"Valhallfonna ","Profilbekken","1384545","189885","Bassisletta (coll. Hansen 2008), 98 m Profilbekken Mbr.","63836",-69.78,17.82,-66.0056114502373,17.1747793640391
"150","F293",6,19,"458.4","Darriwilian","477.7","453","Nothorthis","Nothorthis",0,"Brachiopoda","Rhynchonellata","Orthida","Archaeorthidae",17.82,-69.78,"Valhallfonna ","Profilbekken","1384542","189882","Bassisletta (coll. Hansen 2008), 85 m Profilbekken Mbr.","63836",-69.78,17.82,-66.0056114502373,17.1747793640391
"151","F293",6,19,"458.4","Darriwilian","477.7","453","Nothorthis","Nothorthis",0,"Brachiopoda","Rhynchonellata","Orthida","Archaeorthidae",17.82,-69.78,"Valhallfonna ","Profilbekken","1384524","189872","Bassisletta (coll. Hansen 2008), 67 - 70 m Profilbekken Mbr.","63836",-69.78,17.82,-66.0056114502373,17.1747793640391
