"","cell","cell_id","occs","interval.ma","early_interval","fad","lad","accepted_name","genus","ex","phylum","class","order","family","paleolat","paleolng","occurrence_no","collection_no","reference_no","long.x","lat.x","long","lat"
"15735","F654",53,310,445.2,"Katian",445.2,427.4,"Diacalymene","Diacalymene",0,"Arthropoda","Trilobita","Phacopida","Calymenidae",-37.17,-72.72,444984,42638,11346,-72.72,-37.17,-70.9701580574727,-37.1465440504742
"15736","F654",53,310,445.2,"Katian",445.2,407.6,"Dicoelosia","Dicoelosia",0,"Brachiopoda","Rhynchonellata","Orthida","Dicoelosiidae",-38.42,-75.39,1237963,163068,52261,-75.39,-38.42,-70.9701580574727,-37.1465440504742
"15737","F654",53,310,445.2,"Katian",445.2,407.6,"Dicoelosia","Dicoelosia",0,"Brachiopoda","Rhynchonellata","Orthida","Dicoelosiidae",-38.99,-74.14,1238779,163114,52261,-74.14,-38.99,-70.9701580574727,-37.1465440504742
"15738","F654",53,310,445.2,"Katian",445.2,407.6,"Dicoelosia","Dicoelosia",0,"Brachiopoda","Rhynchonellata","Orthida","Dicoelosiidae",-40.11,-74.5,1361294,185100,62099,-74.5,-40.11,-70.9701580574727,-37.1465440504742
"15739","F654",53,310,445.2,"Katian",445.2,407.6,"Dicoelosia","Dicoelosia",0,"Brachiopoda","Rhynchonellata","Orthida","Dicoelosiidae",-38.42,-75.38,1250971,89130,54010,-75.38,-38.42,-70.9701580574727,-37.1465440504742
"15740","F654",53,310,445.2,"Katian",453,423,"Dinorthis","Dinorthis",0,"Brachiopoda","Rhynchonellata","Orthida","Plaesiomyidae",-37.17,-72.72,445010,43751,11346,-72.72,-37.17,-70.9701580574727,-37.1465440504742
"15741","F654",53,310,445.2,"Katian",458.4,407.6,"Dolerorthis","Dolerorthis",0,"Brachiopoda","Rhynchonellata","Orthida","Hesperorthidae",-40.13,-74.12,1361326,185102,62099,-74.12,-40.13,-70.9701580574727,-37.1465440504742
"15742","F654",53,310,445.2,"Katian",458.4,407.6,"Dolerorthis","Dolerorthis",0,"Brachiopoda","Rhynchonellata","Orthida","Hesperorthidae",-38.42,-75.38,1250957,89130,54010,-75.38,-38.42,-70.9701580574727,-37.1465440504742
"15743","F654",53,310,445.2,"Katian",458.4,407.6,"Dolerorthis","Dolerorthis",0,"Brachiopoda","Rhynchonellata","Orthida","Hesperorthidae",-40.11,-74.5,1361288,185100,62099,-74.5,-40.11,-70.9701580574727,-37.1465440504742
"15744","F654",53,310,445.2,"Katian",458.4,407.6,"Dolerorthis","Dolerorthis",0,"Brachiopoda","Rhynchonellata","Orthida","Hesperorthidae",-40.12,-74.19,1361311,185101,62099,-74.19,-40.12,-70.9701580574727,-37.1465440504742
"15745","F654",53,310,445.2,"Katian",458.4,407.6,"Dolerorthis","Dolerorthis",0,"Brachiopoda","Rhynchonellata","Orthida","Hesperorthidae",-40.13,-74.18,1361387,185109,62099,-74.18,-40.13,-70.9701580574727,-37.1465440504742
"15746","F654",53,310,445.2,"Katian",445.2,445.2,"Drummuckina","Drummuckina",1,"Brachiopoda","Strophomenata","Strophomenida","Strophomenidae",-40.12,-74.19,1361410,185101,62099,-74.19,-40.12,-70.9701580574727,-37.1465440504742
"15747","F654",53,310,445.2,"Katian",445.2,443.8,"Duftonia","Duftonia",0,"Arthropoda","Trilobita","Phacopida","Dalmanitidae",-37.17,-72.72,444893,43743,11346,-72.72,-37.17,-70.9701580574727,-37.1465440504742
"15748","F654",53,310,445.2,"Katian",445.2,443.8,"Duftonia","Duftonia",0,"Arthropoda","Trilobita","Phacopida","Dalmanitidae",-37.17,-72.72,445037,43773,11462,-72.72,-37.17,-70.9701580574727,-37.1465440504742
"15749","F654",53,310,445.2,"Katian",445.2,443.8,"Duftonia","Duftonia",0,"Arthropoda","Trilobita","Phacopida","Dalmanitidae",-37.17,-72.72,442836,42638,11346,-72.72,-37.17,-70.9701580574727,-37.1465440504742
"15750","F654",53,310,445.2,"Katian",445.2,440.8,"Eopholidostrophia","Eopholidostrophia (Megapholidostrophia)",0,"Brachiopoda","Strophomenata","Strophomenida","Eopholidostrophiidae",-40.13,-74.18,1361383,185109,62099,-74.18,-40.13,-70.9701580574727,-37.1465440504742
"15751","F654",53,310,445.2,"Katian",453,427.4,"Eoplectodonta","Eoplectodonta (Eoplectodonta)",0,"Brachiopoda","Strophomenata","Strophomenida","Sowerbyellidae",-40.11,-74.51,1361450,185112,62099,-74.51,-40.11,-70.9701580574727,-37.1465440504742
"15752","F654",53,310,445.2,"Katian",453,433.4,"Eostropheodonta","Eostropheodonta",0,"Brachiopoda","Strophomenata","Strophomenida","Leptostrophiidae",-40.13,-74.18,1361382,185109,62099,-74.18,-40.13,-70.9701580574727,-37.1465440504742
"15753","F654",53,310,445.2,"Katian",445.2,443.8,"Erratencrinurus","Erratencrinurus (Celtencrinurus)",0,"Arthropoda","Trilobita","Phacopida","Encrinuridae",-38.59,-65.94,1394766,192067,64628,-65.94,-38.59,-70.9701580574727,-37.1465440504742
"15754","F654",53,310,445.2,"Katian",453,423,"Fardenia","Fardenia",0,"Brachiopoda","Strophomenata","Orthotetida","Chilidiopsidae",-40.1,-74.31,1361517,185144,62099,-74.31,-40.1,-70.9701580574727,-37.1465440504742
"15755","F654",53,310,445.2,"Katian",453,423,"Fardenia","Fardenia",0,"Brachiopoda","Strophomenata","Orthotetida","Chilidiopsidae",-40.11,-74.37,1361516,185119,62099,-74.37,-40.11,-70.9701580574727,-37.1465440504742
"15756","F654",53,310,445.2,"Katian",453,264.28,"Favosites","Favosites",0,"Cnidaria","Anthozoa","Favositida","Favositidae",-37.17,-72.72,444613,42638,11346,-72.72,-37.17,-70.9701580574727,-37.1465440504742
"15757","F654",53,310,445.2,"Katian",458.4,443.8,"Flexicalymene","Flexicalymene",0,"Arthropoda","Trilobita","Phacopida","Calymenidae",-37.17,-72.72,444900,43745,11346,-72.72,-37.17,-70.9701580574727,-37.1465440504742
"15758","F654",53,310,445.2,"Katian",458.4,443.8,"Flexicalymene","Flexicalymene",0,"Arthropoda","Trilobita","Phacopida","Calymenidae",-37.17,-72.72,444973,43747,11346,-72.72,-37.17,-70.9701580574727,-37.1465440504742
"15759","F654",53,310,445.2,"Katian",458.4,443.8,"Flexicalymene","Flexicalymene",0,"Arthropoda","Trilobita","Phacopida","Calymenidae",-37.26,-72.71,1259376,167265,54559,-72.71,-37.26,-70.9701580574727,-37.1465440504742
"15760","F654",53,310,445.2,"Katian",458.4,443.8,"Flexicalymene","Flexicalymene",0,"Arthropoda","Trilobita","Phacopida","Calymenidae",-37.17,-72.72,444990,43748,11346,-72.72,-37.17,-70.9701580574727,-37.1465440504742
"15761","F654",53,310,445.2,"Katian",458.4,443.8,"Flexicalymene","Flexicalymene",0,"Arthropoda","Trilobita","Phacopida","Calymenidae",-37.17,-72.72,444968,43746,11346,-72.72,-37.17,-70.9701580574727,-37.1465440504742
"15762","F654",53,310,445.2,"Katian",458.4,443.8,"Flexicalymene","Flexicalymene",0,"Arthropoda","Trilobita","Phacopida","Calymenidae",-40.12,-74.17,1396084,192323,65077,-74.17,-40.12,-70.9701580574727,-37.1465440504742
"15763","F654",53,310,445.2,"Katian",458.4,443.8,"Flexicalymene","Flexicalymene",0,"Arthropoda","Trilobita","Phacopida","Calymenidae",-37.17,-72.72,445081,43782,11462,-72.72,-37.17,-70.9701580574727,-37.1465440504742
"15764","F654",53,310,445.2,"Katian",458.4,443.8,"Flexicalymene","Flexicalymene",0,"Arthropoda","Trilobita","Phacopida","Calymenidae",-37.17,-72.72,444872,43739,11346,-72.72,-37.17,-70.9701580574727,-37.1465440504742
"15765","F654",53,310,445.2,"Katian",458.4,443.8,"Flexicalymene","Flexicalymene",0,"Arthropoda","Trilobita","Phacopida","Calymenidae",-37.17,-72.72,445038,43773,11462,-72.72,-37.17,-70.9701580574727,-37.1465440504742
"15766","F654",53,310,445.2,"Katian",458.4,443.8,"Flexicalymene","Flexicalymene",0,"Arthropoda","Trilobita","Phacopida","Calymenidae",-37.17,-72.72,444889,43742,11346,-72.72,-37.17,-70.9701580574727,-37.1465440504742
"15767","F654",53,310,445.2,"Katian",458.4,443.8,"Flexicalymene","Flexicalymene",0,"Arthropoda","Trilobita","Phacopida","Calymenidae",-37.17,-72.72,445030,43771,11462,-72.72,-37.17,-70.9701580574727,-37.1465440504742
"15768","F654",53,310,445.2,"Katian",458.4,443.8,"Flexicalymene","Flexicalymene",0,"Arthropoda","Trilobita","Phacopida","Calymenidae",-37.17,-72.72,445006,43750,11346,-72.72,-37.17,-70.9701580574727,-37.1465440504742
"15769","F654",53,310,445.2,"Katian",458.4,443.8,"Flexicalymene","Flexicalymene",0,"Arthropoda","Trilobita","Phacopida","Calymenidae",-37.17,-72.72,445072,43780,11462,-72.72,-37.17,-70.9701580574727,-37.1465440504742
"15770","F654",53,310,445.2,"Katian",458.4,443.8,"Flexicalymene","Flexicalymene",0,"Arthropoda","Trilobita","Phacopida","Calymenidae",-37.17,-72.72,445076,43781,11462,-72.72,-37.17,-70.9701580574727,-37.1465440504742
"15771","F654",53,310,445.2,"Katian",458.4,443.8,"Flexicalymene","Flexicalymene",0,"Arthropoda","Trilobita","Phacopida","Calymenidae",-37.17,-72.72,444998,43749,11346,-72.72,-37.17,-70.9701580574727,-37.1465440504742
"15772","F654",53,310,445.2,"Katian",458.4,443.8,"Flexicalymene","Flexicalymene",0,"Arthropoda","Trilobita","Phacopida","Calymenidae",-37.17,-72.72,444883,43741,11346,-72.72,-37.17,-70.9701580574727,-37.1465440504742
"15773","F654",53,310,445.2,"Katian",458.4,443.8,"Flexicalymene","Flexicalymene",0,"Arthropoda","Trilobita","Phacopida","Calymenidae",-37.17,-72.72,445066,43779,11462,-72.72,-37.17,-70.9701580574727,-37.1465440504742
"15774","F654",53,310,445.2,"Katian",458.4,443.8,"Flexicalymene","Flexicalymene",0,"Arthropoda","Trilobita","Phacopida","Calymenidae",-37.17,-72.72,444813,43738,11346,-72.72,-37.17,-70.9701580574727,-37.1465440504742
"15775","F654",53,310,445.2,"Katian",458.4,443.8,"Flexicalymene","Flexicalymene",0,"Arthropoda","Trilobita","Phacopida","Calymenidae",-37.17,-72.72,445059,43777,11462,-72.72,-37.17,-70.9701580574727,-37.1465440504742
"15776","F654",53,310,445.2,"Katian",458.4,443.8,"Flexicalymene","Flexicalymene",0,"Arthropoda","Trilobita","Phacopida","Calymenidae",-37.17,-72.72,445049,43775,11462,-72.72,-37.17,-70.9701580574727,-37.1465440504742
"15777","F654",53,310,445.2,"Katian",458.4,443.8,"Flexicalymene","Flexicalymene",0,"Arthropoda","Trilobita","Phacopida","Calymenidae",-37.17,-72.72,445013,43751,11346,-72.72,-37.17,-70.9701580574727,-37.1465440504742
"15778","F654",53,310,445.2,"Katian",458.4,443.8,"Flexicalymene","Flexicalymene",0,"Arthropoda","Trilobita","Phacopida","Calymenidae",-37.17,-72.72,445053,43776,11462,-72.72,-37.17,-70.9701580574727,-37.1465440504742
"15779","F654",53,310,445.2,"Katian",458.4,443.8,"Flexicalymene","Flexicalymene",0,"Arthropoda","Trilobita","Phacopida","Calymenidae",-37.17,-72.72,445043,43774,11462,-72.72,-37.17,-70.9701580574727,-37.1465440504742
"15780","F654",53,310,445.2,"Katian",458.4,443.8,"Flexicalymene","Flexicalymene",0,"Arthropoda","Trilobita","Phacopida","Calymenidae",-37.17,-72.72,444687,42638,11346,-72.72,-37.17,-70.9701580574727,-37.1465440504742
"15781","F654",53,310,445.2,"Katian",458.4,443.8,"Foliomena","Foliomena",0,"Brachiopoda","Strophomenata","Strophomenida","Foliomenidae",-40.11,-74.5,1361278,185100,62099,-74.5,-40.11,-70.9701580574727,-37.1465440504742
"15782","F654",53,310,445.2,"Katian",458.4,443.8,"Foliomena","Foliomena",0,"Brachiopoda","Strophomenata","Strophomenida","Foliomenidae",-40.11,-74.51,1361427,185112,62099,-74.51,-40.11,-70.9701580574727,-37.1465440504742
"15783","F654",53,310,445.2,"Katian",453,438.5,"Giraldiella","Giraldiella",0,"Brachiopoda","Rhynchonellata","Orthida","Giraldiellidae",-40.13,-74.12,1361731,185102,62099,-74.12,-40.13,-70.9701580574727,-37.1465440504742
"15784","F654",53,310,445.2,"Katian",453,438.5,"Giraldiella","Giraldiella",0,"Brachiopoda","Rhynchonellata","Orthida","Giraldiellidae",-40.12,-74.19,1361732,185101,62099,-74.19,-40.12,-70.9701580574727,-37.1465440504742
"15785","F654",53,310,445.2,"Katian",458.4,427.4,"Glyptorthis","Glyptorthis",0,"Brachiopoda","Rhynchonellata","Orthida","Glyptorthidae",-40.13,-74.12,1361325,185102,62099,-74.12,-40.13,-70.9701580574727,-37.1465440504742
"15786","F654",53,310,445.2,"Katian",458.4,427.4,"Glyptorthis","Glyptorthis",0,"Brachiopoda","Rhynchonellata","Orthida","Glyptorthidae",-40.13,-74.18,1361386,185109,62099,-74.18,-40.13,-70.9701580574727,-37.1465440504742
"15787","F654",53,310,445.2,"Katian",458.4,427.4,"Glyptorthis","Glyptorthis",0,"Brachiopoda","Rhynchonellata","Orthida","Glyptorthidae",-38.42,-75.38,1250952,89130,54010,-75.38,-38.42,-70.9701580574727,-37.1465440504742
"15788","F654",53,310,445.2,"Katian",458.4,427.4,"Glyptorthis","Glyptorthis",0,"Brachiopoda","Rhynchonellata","Orthida","Glyptorthidae",-40.12,-74.17,1361686,185205,62099,-74.17,-40.12,-70.9701580574727,-37.1465440504742
"15789","F654",53,310,445.2,"Katian",458.4,427.4,"Glyptorthis","Glyptorthis",0,"Brachiopoda","Rhynchonellata","Orthida","Glyptorthidae",-40.12,-74.17,1361687,185118,62099,-74.17,-40.12,-70.9701580574727,-37.1465440504742
"15790","F654",53,310,445.2,"Katian",458.4,427.4,"Glyptorthis","Glyptorthis",0,"Brachiopoda","Rhynchonellata","Orthida","Glyptorthidae",-37.17,-72.72,442839,42638,11346,-72.72,-37.17,-70.9701580574727,-37.1465440504742
"15791","F654",53,310,445.2,"Katian",458.4,427.4,"Glyptorthis","Glyptorthis",0,"Brachiopoda","Rhynchonellata","Orthida","Glyptorthidae",-40.12,-74.19,1361310,185101,62099,-74.19,-40.12,-70.9701580574727,-37.1465440504742
"15792","F654",53,310,445.2,"Katian",458.4,427.4,"Glyptorthis","Glyptorthis",0,"Brachiopoda","Rhynchonellata","Orthida","Glyptorthidae",-40.11,-74.5,1361287,185100,62099,-74.5,-40.11,-70.9701580574727,-37.1465440504742
"15793","F654",53,310,445.2,"Katian",458.4,393.3,"Gravicalymene","Gravicalymene",0,"Arthropoda","Trilobita","Phacopida","Calymenidae",-37.17,-72.72,445039,43773,11462,-72.72,-37.17,-70.9701580574727,-37.1465440504742
"15794","F654",53,310,445.2,"Katian",458.4,393.3,"Gravicalymene","Gravicalymene",0,"Arthropoda","Trilobita","Phacopida","Calymenidae",-37.17,-72.72,445044,43774,11462,-72.72,-37.17,-70.9701580574727,-37.1465440504742
"15795","F654",53,310,445.2,"Katian",458.4,393.3,"Gravicalymene","Gravicalymene",0,"Arthropoda","Trilobita","Phacopida","Calymenidae",-37.17,-72.72,445090,43784,11462,-72.72,-37.17,-70.9701580574727,-37.1465440504742
"15796","F654",53,310,445.2,"Katian",458.4,393.3,"Gravicalymene","Gravicalymene",0,"Arthropoda","Trilobita","Phacopida","Calymenidae",-37.17,-72.72,445082,43782,11462,-72.72,-37.17,-70.9701580574727,-37.1465440504742
"15797","F654",53,310,445.2,"Katian",458.4,393.3,"Gravicalymene","Gravicalymene",0,"Arthropoda","Trilobita","Phacopida","Calymenidae",-40.03,-73.77,1259385,167270,54559,-73.77,-40.03,-70.9701580574727,-37.1465440504742
"15798","F654",53,310,445.2,"Katian",458.4,393.3,"Gravicalymene","Gravicalymene",0,"Arthropoda","Trilobita","Phacopida","Calymenidae",-37.17,-72.72,444901,43745,11346,-72.72,-37.17,-70.9701580574727,-37.1465440504742
"15799","F654",53,310,445.2,"Katian",458.4,393.3,"Gravicalymene","Gravicalymene",0,"Arthropoda","Trilobita","Phacopida","Calymenidae",-37.17,-72.72,444688,42638,11346,-72.72,-37.17,-70.9701580574727,-37.1465440504742
"15800","F654",53,310,445.2,"Katian",453,433.4,"Gunnarella","Gunnarella",0,"Brachiopoda","Strophomenata","Strophomenida","Strophomenidae",-40.12,-74.19,1361300,185101,62099,-74.19,-40.12,-70.9701580574727,-37.1465440504742
"15801","F654",53,310,445.2,"Katian",453,433.4,"Gunnarella","Gunnarella",0,"Brachiopoda","Strophomenata","Strophomenida","Strophomenidae",-40.11,-74.51,1361409,185113,62099,-74.51,-40.11,-70.9701580574727,-37.1465440504742
