"","cell","cell_id","occs","interval.ma","early_interval","fad","lad","accepted_name","genus","ex","phylum","class","order","family","paleolat","paleolng","formation","member","occurrence_no","collection_no","collection_name","reference_no","long.x","lat.x","long","lat"
"2103","F496",14,523,"251.902","Changhsingian","393.3","251.2","Crurithyris","Crurithyris",0,"Brachiopoda","Rhynchonellata","Spiriferida","Ambocoeliidae",-11.04,105.41,"Changxing","","1208759","156861","Mulongdong section, Changxing bed 22, Huaying Mountains","49886",105.41,-11.04,102.395697335465,-8.97925864439549
"2104","F496",14,523,"251.902","Changhsingian","393.3","251.2","Crurithyris","Crurithyris",0,"Brachiopoda","Rhynchonellata","Spiriferida","Ambocoeliidae",-11.03,105.23,"Changxing","","1159849","149142","Yanjingxi section, beds 7-1, Hechuan County","36523",105.23,-11.03,102.395697335465,-8.97925864439549
"2105","F496",14,523,"251.902","Changhsingian","393.3","251.2","Crurithyris","Crurithyris",0,"Brachiopoda","Rhynchonellata","Spiriferida","Ambocoeliidae",-11.67,105.29,"Changxing","","855186","94978","Beifengjing Section, Bed 20, Zhongliang Hill","30359",105.29,-11.67,102.395697335465,-8.97925864439549
"2106","F496",14,523,"251.902","Changhsingian","393.3","251.2","Crurithyris","Crurithyris",0,"Brachiopoda","Rhynchonellata","Spiriferida","Ambocoeliidae",-11.67,105.28,"Changxing","","855434","94987","Beifengjing Section, Bed 31, Zhongliang Hill","30359",105.28,-11.67,102.395697335465,-8.97925864439549
"2107","F496",14,523,"251.902","Changhsingian","393.3","251.2","Crurithyris","Crurithyris",0,"Brachiopoda","Rhynchonellata","Spiriferida","Ambocoeliidae",-11.67,105.29,"Changxing","","855127","94976","Beifengjing Section, Bed 18, Zhongliang Hill","30359",105.29,-11.67,102.395697335465,-8.97925864439549
"2108","F496",14,523,"251.902","Changhsingian","346.7","251.902","Cryptophyllum","Cryptophyllum",1,"Cnidaria","Anthozoa","Stauriida","Plerophyllidae",-11.36,105.28,"Changxing","","884495","98066","Wenxing Town, Changxing Fm, Beipei County","33913",105.28,-11.36,102.395697335465,-8.97925864439549
"2109","F496",14,523,"251.902","Changhsingian","346.7","251.902","Cryptophyllum","Cryptophyllum",1,"Cnidaria","Anthozoa","Stauriida","Plerophyllidae",-10.81,105.55,"Changxing","","998641","121020","Huayingshan Section Bed 11 (IIF210-216), Linshui County","33766",105.55,-10.81,102.395697335465,-8.97925864439549
"2110","F496",14,523,"251.902","Changhsingian","293.52","247.2","Cyrolexis","Cyrolexis",0,"Brachiopoda","Rhynchonellata","Rhynchonellida","Psilocamaridae",-11.67,105.29,"Changxing","","855301","94984","Beifengjing Section, Bed 26, Zhongliang Hill","30359",105.29,-11.67,102.395697335465,-8.97925864439549
"2111","F496",14,523,"251.902","Changhsingian","387.7","201.4","Dielasma","Dielasma",0,"Brachiopoda","Rhynchonellata","Terebratulida","Dielasmatidae",-10.91,105.49,"Changxing","","1208432","156811","Liziya section, Lopingian bed 15","49886",105.49,-10.91,102.395697335465,-8.97925864439549
"2112","F496",14,523,"251.902","Changhsingian","387.7","201.4","Dielasma","Dielasma",0,"Brachiopoda","Rhynchonellata","Terebratulida","Dielasmatidae",-10.91,105.49,"Changxing","","1208487","156816","Liziya section, Lopingian bed 20","49886",105.49,-10.91,102.395697335465,-8.97925864439549
"2113","F496",14,523,"251.902","Changhsingian","387.7","201.4","Dielasma","Dielasma",0,"Brachiopoda","Rhynchonellata","Terebratulida","Dielasmatidae",-11.04,105.41,"Changxing","","1208839","156863","Mulongdong section, Changxing bed 25, Huaying Mountains","49886",105.41,-11.04,102.395697335465,-8.97925864439549
"2114","F496",14,523,"251.902","Changhsingian","315.2","251.902","Enteletes","Enteletes",1,"Brachiopoda","Rhynchonellata","Orthida","Enteletidae",-10.91,105.49,"Changxing","","1208459","156815","Liziya section, Lopingian bed 19","49886",105.49,-10.91,102.395697335465,-8.97925864439549
"2115","F496",14,523,"251.902","Changhsingian","315.2","251.902","Enteletes","Enteletes",1,"Brachiopoda","Rhynchonellata","Orthida","Enteletidae",-10.81,105.55,"Changxing","","1157486","148546","Huaying Section, bed 13, Linshui","36523",105.55,-10.81,102.395697335465,-8.97925864439549
"2116","F496",14,523,"251.902","Changhsingian","315.2","251.902","Enteletes","Enteletes",1,"Brachiopoda","Rhynchonellata","Orthida","Enteletidae",-11.04,105.41,"Changxing","","1208788","156863","Mulongdong section, Changxing bed 25, Huaying Mountains","49886",105.41,-11.04,102.395697335465,-8.97925864439549
"2117","F496",14,523,"251.902","Changhsingian","315.2","251.902","Enteletes","Enteletes",1,"Brachiopoda","Rhynchonellata","Orthida","Enteletidae",-10.81,105.55,"Changxing","","998636","121019","Huayingshan Section Bed 12 (IIF217-221), Linshui County","33766",105.55,-10.81,102.395697335465,-8.97925864439549
"2118","F496",14,523,"251.902","Changhsingian","315.2","251.902","Enteletes","Enteletes",1,"Brachiopoda","Rhynchonellata","Orthida","Enteletidae",-11.24,105.33,"Changxing","","1209017","156883","Daijiagou section, bed 45, Huaying Mountains","49886",105.33,-11.24,102.395697335465,-8.97925864439549
"2119","F496",14,523,"251.902","Changhsingian","315.2","251.902","Enteletes","Enteletes",1,"Brachiopoda","Rhynchonellata","Orthida","Enteletidae",-10.81,105.55,"Changxing","","998617","121015","Huayingshan Section Bed 14 (IIF225-233), Linshui County","33766",105.55,-10.81,102.395697335465,-8.97925864439549
"2120","F496",14,523,"251.902","Changhsingian","315.2","251.902","Enteletes","Enteletes",1,"Brachiopoda","Rhynchonellata","Orthida","Enteletidae",-10.91,105.49,"Changxing","","1208491","156817","Liziya section, Lopingian bed 21","49886",105.49,-10.91,102.395697335465,-8.97925864439549
"2121","F496",14,523,"251.902","Changhsingian","315.2","251.902","Enteletes","Enteletes",1,"Brachiopoda","Rhynchonellata","Orthida","Enteletidae",-11.67,105.29,"Changxing","","855232","94984","Beifengjing Section, Bed 26, Zhongliang Hill","30359",105.29,-11.67,102.395697335465,-8.97925864439549
"2122","F496",14,523,"251.902","Changhsingian","315.2","251.902","Enteletes","Enteletes",1,"Brachiopoda","Rhynchonellata","Orthida","Enteletidae",-11.24,105.33,"Changxing","","1209004","156882","Daijiagou section, bed 43, Huaying Mountains","49886",105.33,-11.24,102.395697335465,-8.97925864439549
"2123","F496",14,523,"251.902","Changhsingian","323.2","251.2","Etheripecten","Etheripecten",0,"Mollusca","Bivalvia","Pectinida","Heteropectinidae",-8.02,106.03,"Tiefoshan","","1000082","121410","Kucaoping, bed 7, Xixiang County","29755",106.03,-8.02,102.395697335465,-8.97925864439549
"2124","F496",14,523,"251.902","Changhsingian","323.2","251.2","Etheripecten","Etheripecten",0,"Mollusca","Bivalvia","Pectinida","Heteropectinidae",-11.67,105.29,"Changxing","","855054","94969","Beifengjing Section, Bed 11, Zhongliang Hill","30359",105.29,-11.67,102.395697335465,-8.97925864439549
"2125","F496",14,523,"251.902","Changhsingian","323.2","251.2","Etheripecten","Etheripecten",0,"Mollusca","Bivalvia","Pectinida","Heteropectinidae",-8.99,104.07,"Dalong","","810024","88712","Changjianggou Section Sc-Ch 10, Shangsi, Guangyang County","29755",104.07,-8.99,102.395697335465,-8.97925864439549
"2126","F496",14,523,"251.902","Changhsingian","323.2","251.2","Etheripecten","Etheripecten",0,"Mollusca","Bivalvia","Pectinida","Heteropectinidae",-11.67,105.29,"Changxing","","855076","94970","Beifengjing Section, Bed 12, Zhongliang Hill","30359",105.29,-11.67,102.395697335465,-8.97925864439549
"2127","F496",14,523,"251.902","Changhsingian","323.2","251.2","Etheripecten","Etheripecten",0,"Mollusca","Bivalvia","Pectinida","Heteropectinidae",-11.67,105.29,"Changxing","","855196","94978","Beifengjing Section, Bed 20, Zhongliang Hill","30359",105.29,-11.67,102.395697335465,-8.97925864439549
"2128","F496",14,523,"251.902","Changhsingian","323.2","251.2","Etheripecten","Etheripecten",0,"Mollusca","Bivalvia","Pectinida","Heteropectinidae",-8.02,106.03,"Tiefoshan","","1000081","121409","Kucaoping, bed 6, Xixiang County","29755",106.03,-8.02,102.395697335465,-8.97925864439549
"2129","F496",14,523,"251.902","Changhsingian","358.9","251.902","Euchondria","Euchondria",1,"Mollusca","Bivalvia","Pectinida","Euchondriidae",-8.02,106.03,"Tiefoshan","","1000083","121410","Kucaoping, bed 7, Xixiang County","29755",106.03,-8.02,102.395697335465,-8.97925864439549
"2130","F496",14,523,"251.902","Changhsingian","358.9","251.902","Euchondria","Euchondria",1,"Mollusca","Bivalvia","Pectinida","Euchondriidae",-11.67,105.29,"Changxing","","855057","94969","Beifengjing Section, Bed 11, Zhongliang Hill","30359",105.29,-11.67,102.395697335465,-8.97925864439549
"2131","F496",14,523,"251.902","Changhsingian","358.9","251.902","Euchondria","Euchondria",1,"Mollusca","Bivalvia","Pectinida","Euchondriidae",-11.67,105.29,"Changxing","","855199","94978","Beifengjing Section, Bed 20, Zhongliang Hill","30359",105.29,-11.67,102.395697335465,-8.97925864439549
"2132","F496",14,523,"251.902","Changhsingian","254.14","201.4","Eumorphotis","Eumorphotis",0,"Mollusca","Bivalvia","Pectinida","Aviculopectinidae",-11.24,105.33,"Changxing","","860278","95605","Daijiagou Section, P-T Bed 8","29971",105.33,-11.24,102.395697335465,-8.97925864439549
"2133","F496",14,523,"251.902","Changhsingian","254.14","201.4","Eumorphotis","Eumorphotis",0,"Mollusca","Bivalvia","Pectinida","Aviculopectinidae",-11.24,105.33,"Changxing","","860265","95603","Daijiagou Section, P-T Bed 6","29971",105.33,-11.24,102.395697335465,-8.97925864439549
"2134","F496",14,523,"251.902","Changhsingian","254.14","201.4","Eumorphotis","Eumorphotis",0,"Mollusca","Bivalvia","Pectinida","Aviculopectinidae",-11.24,105.33,"Changxing","","860266","95604","Daijiagou Section, P-T Bed 7","29971",105.33,-11.24,102.395697335465,-8.97925864439549
"2135","F496",14,523,"251.902","Changhsingian","254.14","201.4","Eumorphotis","Eumorphotis",0,"Mollusca","Bivalvia","Pectinida","Aviculopectinidae",-11.67,105.28,"Feixianguan","","981479","94989","Beifengjing Section, Bed 34, Zhongliang Hill","29971",105.28,-11.67,102.395697335465,-8.97925864439549
"2136","F496",14,523,"251.902","Changhsingian","293.52","251.902","Fredericksolasma","Fredericksolasma",1,"Brachiopoda","Rhynchonellata","Terebratulida","Pseudodielasmatidae",-11.67,105.29,"Changxing","","855337","94984","Beifengjing Section, Bed 26, Zhongliang Hill","30359",105.29,-11.67,102.395697335465,-8.97925864439549
"2137","F496",14,523,"251.902","Changhsingian","346.7","251.902","Girtypecten","Girtypecten",1,"Mollusca","Bivalvia","Pectinida","Heteropectinidae",-11.67,105.29,"Changxing","","855198","94978","Beifengjing Section, Bed 20, Zhongliang Hill","30359",105.29,-11.67,102.395697335465,-8.97925864439549
"2138","F496",14,523,"251.902","Changhsingian","346.7","251.902","Girtypecten","Girtypecten",1,"Mollusca","Bivalvia","Pectinida","Heteropectinidae",-11.67,105.29,"Changxing","","855080","94970","Beifengjing Section, Bed 12, Zhongliang Hill","30359",105.29,-11.67,102.395697335465,-8.97925864439549
"2139","F496",14,523,"251.902","Changhsingian","273.01","251.902","Guizhoupecten","Guizhoupecten",1,"Mollusca","Bivalvia","Pectinida","Streblochondriidae",-11.67,105.29,"Changxing","","855347","94984","Beifengjing Section, Bed 26, Zhongliang Hill","30359",105.29,-11.67,102.395697335465,-8.97925864439549
"2140","F496",14,523,"251.902","Changhsingian","273.01","251.902","Guizhoupecten","Guizhoupecten",1,"Mollusca","Bivalvia","Pectinida","Streblochondriidae",-11.67,105.28,"Changxing","","855404","94985","Beifengjing Section, Bed 28, Zhongliang Hill","30359",105.28,-11.67,102.395697335465,-8.97925864439549
"2141","F496",14,523,"251.902","Changhsingian","298.9","251.902","Hemiptychina","Hemiptychina",1,"Brachiopoda","Rhynchonellata","Terebratulida","Gillediidae",-11.67,105.29,"Changxing","","855338","94984","Beifengjing Section, Bed 26, Zhongliang Hill","30359",105.29,-11.67,102.395697335465,-8.97925864439549
"2142","F496",14,523,"251.902","Changhsingian","298.9","251.902","Hemiptychina","Hemiptychina",1,"Brachiopoda","Rhynchonellata","Terebratulida","Gillediidae",-11.24,105.33,"Changxing","","1209034","156883","Daijiagou section, bed 45, Huaying Mountains","49886",105.33,-11.24,102.395697335465,-8.97925864439549
"2143","F496",14,523,"251.902","Changhsingian","298.9","251.902","Hemiptychina","Hemiptychina",1,"Brachiopoda","Rhynchonellata","Terebratulida","Gillediidae",-11.04,105.41,"Changxing","","1208846","156863","Mulongdong section, Changxing bed 25, Huaying Mountains","49886",105.41,-11.04,102.395697335465,-8.97925864439549
"2144","F496",14,523,"251.902","Changhsingian","259.51","251.902","Huayunophyllum","Huayunophyllum",1,"Cnidaria","Anthozoa","Stauriida","Waagenophyllidae",-10.81,105.55,"Changxing","","998659","121024","Huayingshan Section Bed 9 (IIF202-203), Linshui County","33766",105.55,-10.81,102.395697335465,-8.97925864439549
"2145","F496",14,523,"251.902","Changhsingian","259.51","251.902","Huayunophyllum","Huayunophyllum",1,"Cnidaria","Anthozoa","Stauriida","Waagenophyllidae",-10.77,105.61,"Zhuanchangwan","","1000842","121578","Huayunshan","33777",105.61,-10.77,102.395697335465,-8.97925864439549
"2146","F496",14,523,"251.902","Changhsingian","259.51","251.902","Huayunophyllum","Huayunophyllum",1,"Cnidaria","Anthozoa","Stauriida","Waagenophyllidae",-11.36,105.28,"Changxing","","884497","98066","Wenxing Town, Changxing Fm, Beipei County","33913",105.28,-11.36,102.395697335465,-8.97925864439549
"2147","F496",14,523,"251.902","Changhsingian","264.28","251.902","Hunanopecten","Hunanopecten",1,"Mollusca","Bivalvia","Pectinida","Hunanopectinidae",-8.99,104.07,"Dalong","","810025","88713","Changjianggou Section Sc-Ch 8, Shangsi, Guangyang County","29755",104.07,-8.99,102.395697335465,-8.97925864439549
"2148","F496",14,523,"251.902","Changhsingian","264.28","251.902","Hunanopecten","Hunanopecten",1,"Mollusca","Bivalvia","Pectinida","Hunanopectinidae",-8.99,104.07,"Dalong","Mingyuexia","954411","111603","Changjianggou, Bed 7, Shangsi, Guangyuan County","36523",104.07,-8.99,102.395697335465,-8.97925864439549
"2149","F496",14,523,"251.902","Changhsingian","264.28","251.902","Hunanopecten","Hunanopecten",1,"Mollusca","Bivalvia","Pectinida","Hunanopectinidae",-8.64,104.36,"Tiefoshan","Mingyuexian","1000093","121416","Mingyuexia Section, bed 13, Chaotian, Guangyuan County","29755",104.36,-8.64,102.395697335465,-8.97925864439549
"2150","F496",14,523,"251.902","Changhsingian","264.28","251.902","Hunanopecten","Hunanopecten",1,"Mollusca","Bivalvia","Pectinida","Hunanopectinidae",-8.99,104.07,"Dalong","Mingyuexia","954414","111604","Changjianggou, Bed 8, Shangsi, Guangyuan County","36523",104.07,-8.99,102.395697335465,-8.97925864439549
"2151","F496",14,523,"251.902","Changhsingian","264.28","251.902","Hunanopecten","Hunanopecten",1,"Mollusca","Bivalvia","Pectinida","Hunanopectinidae",-8.76,104.33,"Dalong","","1000108","121425","Xingdianzhi Section Sc-X 6, Guangyuan County","29755",104.33,-8.76,102.395697335465,-8.97925864439549
"2152","F496",14,523,"251.902","Changhsingian","264.28","251.902","Hunanopecten","Hunanopecten",1,"Mollusca","Bivalvia","Pectinida","Hunanopectinidae",-8.02,106.03,"Tiefoshan","","1000084","121410","Kucaoping, bed 7, Xixiang County","29755",106.03,-8.02,102.395697335465,-8.97925864439549
"2153","F496",14,523,"251.902","Changhsingian","264.28","251.902","Hunanopecten","Hunanopecten",1,"Mollusca","Bivalvia","Pectinida","Hunanopectinidae",-8.76,104.33,"Dalong","","1000109","121426","Xingdianzhi Section Sc-X 7, Guangyuan County","29755",104.33,-8.76,102.395697335465,-8.97925864439549
"2154","F496",14,523,"251.902","Changhsingian","264.28","251.902","Hunanopecten","Hunanopecten",1,"Mollusca","Bivalvia","Pectinida","Hunanopectinidae",-8.99,104.07,"Dalong","Chaotian","954455","111611","Changjianggou, Bed 16, Shangsi, Guangyuan County","36523",104.07,-8.99,102.395697335465,-8.97925864439549
"2155","F496",14,523,"251.902","Changhsingian","346.7","251.902","Hustedia","Hustedia",1,"Brachiopoda","Rhynchonellata","Athyridida","Neoretziidae",-11.67,105.28,"Changxing","","855421","94986","Beifengjing Section, Bed 30, Zhongliang Hill","30359",105.28,-11.67,102.395697335465,-8.97925864439549
"2156","F496",14,523,"251.902","Changhsingian","346.7","251.902","Hustedia","Hustedia",1,"Brachiopoda","Rhynchonellata","Athyridida","Neoretziidae",-11.67,105.29,"Changxing","","1161450","149257","Liangfengya, bed 17, Zhongliangshan","36523",105.29,-11.67,102.395697335465,-8.97925864439549
"2157","F496",14,523,"251.902","Changhsingian","346.7","251.902","Hustedia","Hustedia",1,"Brachiopoda","Rhynchonellata","Athyridida","Neoretziidae",-11.67,105.29,"Changxing","","1161433","149256","Liangfengya, bed 19, Zhongliangshan","36523",105.29,-11.67,102.395697335465,-8.97925864439549
"2158","F496",14,523,"251.902","Changhsingian","346.7","251.902","Hustedia","Hustedia",1,"Brachiopoda","Rhynchonellata","Athyridida","Neoretziidae",-11.67,105.29,"Changxing","","1161473","149258","Liangfengya, bed 16, Zhongliangshan","36523",105.29,-11.67,102.395697335465,-8.97925864439549
